"Gene","Location","Probe","MedianBvalTumor","MedianBvalNormal","Corr","GTMT","GTMB","GTMut","GTCG","GTCD","GBMT","GBMB","GBMut","GBCG","GBCD","MTMut","MTCG","MTCD","MBMut","MBCG","MBCD","MutCG","MutCD","GTMTnSig","GTMBnSig","GBMTnSig","GBMBnSig"
"APCDD1L","GeneBody","cg03401480","0.7487","0.918","0.0963192657962922","21","6","0","47","4","25","19","0","39","5","0","34","5","0","51","4","1","0","0","0","2","0"
"ARL4C","AfterGene","cg05308656","0.4009","0.433","-0.231522599300756","4","22","0","3","30","29","12","0","1","45","0","4","47","1","4","38","0","1","1","1","0","2"
"SBNO2","GeneBody","cg24467387","0.4762","0.903","-0.311744284513728","11","14","3","16","16","23","19","1","5","41","0","7","27","1","12","25","1","1","1","0","1","0"
"SBNO2","GeneBody","cg26019472","0.4844","0.6704","0.364887334607745","10","13","3","16","16","36","13","1","5","41","2","13","19","2","12","34","1","1","2","0","1","1"
"RPS20P35,RPL23","NA","cg27500148","0.5595","0.8949","0.356266869244112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BCAR3","GeneBody","cg24937735","0.6162","0.8761","-0.105493775746743","6","21","0","27","4","23","15","2","8","19","2","12","13","1","16","10","3","0","1","1","2","1"
"BCAR3","GeneBody","cg24879726","0.7584","0.8366","0.0765651053457516","23","9","0","27","4","14","30","2","8","19","1","17","8","1","9","10","3","0","0","2","2","0"
"CCDC146,FGL2","NA","cg01310473","0.1373","0.0541","0.306449744147004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SNORD114-31,SNORD113","NA","cg06366345","0.4407","0.8069","-0.0648003529392612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NDUFAF6,TP53INP1","NA","cg01824466","0.4195","0.2743","-0.304026214501219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PPP1R2P2,RUNX1","NA","cg13052796","0.6077","0.8632","0.117582828761815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-114G22.1","GeneBody","cg14990076","0.375","0.8361","0.18448592540467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-114G22.1","GeneBody","cg13301582","0.5425","0.8381","0.200313069750656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-114G22.1","GeneBody","cg10354655","0.4324","0.888","-0.417824577804353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LHX4-AS1,LHX4","NA","cg14149492","0.479","0.8448","0.304276509415736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LRRC15","GeneBody","cg19531604","0.5444","0.9","0.178927362641832","18","9","0","43","5","18","23","0","34","1","0","30","6","0","50","2","2","0","1","1","1","1"
"LRRC15","GeneBody","cg07368062","0.5206","0.8978","0.19550057537723","18","7","0","43","5","20","30","0","34","1","0","31","3","1","47","2","2","0","0","1","1","1"
"HIPK1-AS1","GeneBody","cg18342866","0.5338","0.7874","0.173872477602168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TENM3,RP11-402C9.1,AC108142.1","NA","cg26393541","0.2045","0.111","0.0823538712386946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AC073094.4","GeneBody","cg05985961","0.5159","0.8693","0.227713227315759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ERCC6L,PIN4","NA","cg08304428","0.4066","0.3454","0.462144573762872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TNFRSF25","GeneBody","cg15205428","0.6942","0.3148","0.511983486081941","25","14","0","19","10","10","20","2","19","20","1","18","13","0","15","21","2","0","1","0","0","3"
"PANX2","BeforeGene","cg01558110","0.6518","0.7228","0.109115339258779","26","14","1","9","35","14","13","0","13","34","1","5","45","0","11","32","2","0","2","0","0","3"
"GLTSCR1L","GeneBody","cg14931854","0.6477","0.1515","-0.151531392450306","0","0","0","0","0","0","0","0","0","0","2","31","14","1","9","15","3","2","0","0","0","0"
"WDR86","GeneBody","cg02891728","0.7237","0.954","-0.0237077014864125","24","3","0","30","5","9","32","0","27","11","0","20","13","0","37","7","0","0","0","1","1","1"
"CABYR,RP11-799B12.4","NA","cg05060976","0.83","0.8769","0.107710626326618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-16E12.1","GeneBody","cg01693246","0.8336","0.8989","0.330060112082641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PPTC7","GeneBody","cg08752433","0.3314","0.7051","-0.143936901718979","9","28","0","32","5","20","10","0","14","18","1","23","17","0","28","9","0","0","2","0","1","1"
"RP4-576H24.4,SIRPB1","NA","cg26616780","0.7014","0.8184","-0.0219354411936729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-510J16.5","GeneBody","cg03354242","0.5662","0.7568","0.679095136340186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AC115115.4","NA","cg18668836","0.4831","0.9394","0.324643221720878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GNB3","GeneBody","cg16433737","0.9226","0.6997","-0.284212039243088","25","11","1","39","4","10","30","1","19","15","0","36","3","0","20","13","5","0","1","1","2","0"
"PPAP2B","NA","cg16505550","0.375","0.5764","0.489483204584991","12","10","0","20","8","23","14","1","15","11","1","17","7","0","10","13","2","0","1","0","2","2"
"YEATS2","GeneBody","cg24276395","0.5394","0.7461","-0.0637978888271656","14","24","2","65","1","16","14","2","30","3","3","39","1","2","50","2","9","0","2","0","0","0"
"SRPRB","GeneBody","cg14033237","0.6187","0.8512","0.258640411338484","16","12","1","61","1","11","27","2","19","12","0","39","5","1","42","3","3","0","0","2","2","0"
"LDLRAD3,RP11-1110F20.1","NA","cg16943934","0.6718","0.8339","-0.0830681338714878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SPRR2A","GeneBody","cg14966325","0.6638","0.8694","0.224190402291326","26","7","0","34","3","14","26","1","34","2","1","35","3","0","44","3","1","0","0","3","0","0"
"WTAPP1","NA","cg09122096","0.6871","0.2502","0.515927385734686","0","0","0","0","0","0","0","0","0","0","0","18","22","0","9","22","0","0","0","0","0","0"
"TCL1A","GeneBody","cg14468007","0.63","0.7818","0.247166729450565","19","2","0","12","24","0","0","0","0","0","0","17","18","0","16","22","0","0","1","1","1","1"
"TMEM64","GeneBody","cg16814680","0.5733","0.6004","0.87623936965254","13","19","0","64","2","13","21","0","31","10","0","54","5","0","51","1","0","0","1","0","0","2"
"LINC00664,CTD-2561J22.3","NA","cg27663389","0.4836","0.8205","0.127986262429797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ADAP2","Promoter","cg11255443","0.5946","0.8531","0.0717501404495157","40","1","0","17","9","5","34","1","30","6","0","23","9","0","46","2","0","0","0","0","2","0"
"SPRED3","GeneBody","cg14239515","0.1389","0.128","0.16975124660606","28","9","0","41","10","0","0","0","0","0","0","40","12","1","34","10","3","0","2","0","0","0"
"SPRED3","GeneBody","cg12018098","0.2008","0.1354","0.175824387387469","23","7","0","41","10","0","0","0","0","0","0","37","13","1","35","8","3","0","1","1","0","0"
"SPRED3","GeneBody","cg08704562","0.4101","0.2602","0.414269946624002","18","14","0","41","10","0","0","0","0","0","2","41","11","0","31","7","3","0","1","0","0","0"
"P2RX3","GeneBody","cg21049376","0.617","0.9207","0.176804994170828","17","19","0","16","16","0","0","0","0","0","1","13","17","0","21","17","2","0","1","1","0","0"
"LINC01018","Promoter","cg06872822","0.3326","0.7132","-0.0719709523140379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IL18RAP","GeneBody","cg13897122","0.5705","0.7866","-0.076105396929499","4","18","1","19","6","18","23","2","16","15","0","13","15","1","20","11","4","0","1","2","1","0"
"CHORDC1","GeneBody","cg01186595","0.7363","0.8069","0.0403345819263412","7","27","0","30","9","23","8","0","9","30","0","9","19","0","15","32","0","1","2","1","1","2"
"MARK2P9","NA","cg22579265","0.2922","0.0494","0.233649075266954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-122F24.1","GeneBody","cg17566002","0.5193","0.7825","-0.0660421126438632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-872D17.8","GeneBody","cg11042746","0.4619","0.8691","0.0777702926578438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASB4","Promoter","cg21787063","0.7192","0.7266","0.0843443237990876","19","18","1","28","5","0","0","0","0","0","0","27","9","3","38","4","1","1","2","0","0","0"
"ASB4","GeneBody","cg14602641","0.5186","0.7931","-0.380705500148633","20","16","1","28","5","0","0","0","0","0","2","21","11","1","36","2","1","1","0","1","0","0"
"ASB4","GeneBody","cg26847490","0.6671","0.7944","-0.291966529149439","22","16","1","28","5","0","0","0","0","0","1","29","11","1","42","2","1","1","0","1","0","0"
"MGAT4C","GeneBody","cg02051806","0.4776","0.5661","0.0438223857404239","13","15","1","16","14","0","0","0","0","0","1","13","30","1","29","9","3","1","2","1","0","2"
"GDPD3","GeneBody","cg01617018","0.3275","0.6651","0.089554908831225","3","22","2","36","12","44","7","0","9","26","0","12","24","1","18","12","1","2","0","1","4","0"
"FRMPD2","GeneBody","cg05104995","0.4502","0.6879","0.0285768123118422","5","21","5","25","12","0","0","0","0","0","0","8","22","2","16","18","4","2","0","1","0","0"
"INHA,OBSL1","NA","cg13858106","0.4554","0.7373","0.443276581138225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CHST11,RP11-43D4.2","NA","cg06893569","0.8541","0.8913","0.583925389249853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FNIP2","GeneBody","cg18095824","0.551","0.5849","0.381186825282156","15","11","1","14","25","14","25","3","7","32","2","6","40","0","12","18","1","2","0","0","2","1"
"ELL3,RP11-296A16.1,SERF2","NA","cg24361265","0.3703","0.6036","-0.0481894020875708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TNF","GeneBody","cg09637172","0.7124","0.9061","0.395683104501894","14","5","1","23","10","16","24","1","19","19","1","23","12","1","23","16","2","0","0","2","2","1"
"CTD-2201I18.1","GeneBody","cg15687395","0.4977","0.7228","-0.165961087667325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"KAT8,RP11-196G11.4","NA","cg02220965","0.2829","0.3914","-0.00224593819368419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-855C21.1,CDH12,PMCHL1","NA","cg03328961","0.4543","0.8924","0.243637832866506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CD177","BeforeGene","cg17863551","0.5054","0.5127","0.472641886124182","19","6","0","30","9","5","36","0","31","11","0","40","12","0","34","8","1","0","1","1","0","0"
"TWIST1,AC003986.7","NA","cg10624122","0.1996","0.276","0.230806746532306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TWIST1,AC003986.7","NA","cg10126205","0.4717","0.4585","0.126196422287885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PI16","GeneBody","cg24661236","0.6721","0.6338","0.0645551555101217","10","11","1","19","11","16","20","1","16","23","2","29","18","0","11","16","0","2","1","1","2","0"
"RP11-352M15.1","AfterGene","cg14239655","0.404766666667","0.2568","-0.0808163057085287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AC010904.1","NA","cg21841803","0.7593","0.9527","0.13305646544383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"JDP2","GeneBody","cg01919011","0.9293","0.8969","-0.188023976593135","27","3","0","17","19","8","38","0","13","25","0","19","21","1","6","14","0","0","2","1","0","1"
"LCE6A","BeforeGene","cg09417355","0.7013","0.8583","-0.118433718491019","4","5","0","10","0","0","0","0","0","0","0","39","3","0","51","2","0","0","0","0","0","0"
"LCE6A","GeneBody","cg13366738","0.5605","0.6977","0.0466218086395799","6","4","0","10","0","0","0","0","0","0","0","36","2","0","49","2","0","0","0","0","0","0"
"ADAM19","GeneBody","cg00525683","0.5442","0.6786","-0.033987791277489","28","1","1","8","29","4","46","0","3","33","3","6","41","0","3","27","1","4","0","4","2","0"
"ADAM19","GeneBody","cg13667243","0.685","0.2714","0.187790627074612","0","47","1","8","29","49","6","0","3","33","1","6","31","1","4","41","1","4","0","3","1","0"
"NT5DC2,SMIM4","NA","cg13284614","0.395333333333","0.5926","0.194788668152207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NT5DC2,SMIM4","NA","cg18337363","0.3192","0.4729","0.207520747641281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OR6X1","AfterGene","cg17538768","0.65","0.9252","-0.200882323473527","0","0","0","0","1","0","0","0","0","0","0","7","22","0","17","28","0","1","0","0","0","0"
"FLJ26245,RNA5SP415","NA","cg01452125","0.9477","0.9727","-0.164399872238421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FLJ26245,RNA5SP415","NA","cg07510714","0.7214","0.9602","0.0904974743435951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LINC01344","GeneBody","cg24307587","0.572","0.8157","0.493187142476343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CNIH3","BeforeGene","cg16553083","0.8308","0.8104","0.529206286862658","8","11","0","33","14","25","26","1","25","7","1","34","6","0","25","8","1","0","0","2","2","0"
"THY1,USP2-AS1","NA","cg16566400","0.0578","0.0221","0.354720623066952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MUC1","GeneBody","cg24512973","0.4672","0.8949","0.079742679537861","3","17","0","45","1","24","20","1","34","6","1","29","6","1","47","2","2","0","0","2","2","0"
"MUC1","GeneBody","cg18804777","0.3485","0.8048","-0.0599950695114898","3","19","0","45","1","28","17","1","34","6","1","29","5","1","46","4","2","0","0","2","0","0"
"SERPINA13P","NA","cg18245268","0.8264","0.9676","0.353653392127661","0","0","0","0","0","0","0","0","0","0","0","8","21","0","17","21","0","0","0","0","0","0"
"BRDTP1","NA","cg19723367","0.4856","0.8273","0.241267783784701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ARHGEF7","GeneBody","cg25759064","0.2081","0.1942","0.342052090244914","5","40","1","50","2","32","4","0","4","41","1","24","19","1","29","12","7","1","0","0","2","1"
"MICU3","GeneBody","cg26831415","0.2133","0.062","0.163281177534244","0","0","0","0","0","0","0","0","0","0","1","10","49","0","1","50","0","3","0","0","0","0"
"MICU3","Promoter","cg18577280","0.0874","0.0199","-0.0356012302645362","0","0","0","0","0","0","0","0","0","0","0","19","32","1","7","39","0","3","0","0","0","0"
"C10orf67","BeforeGene","cg20095628","0.5521","0.8338","0.193263393969165","23","8","0","40","7","11","28","0","21","16","0","21","9","0","25","16","0","0","0","2","1","0"
"STATH","Promoter","cg00436282","0.5009","0.8826","-0.030099876462255","2","4","0","5","4","0","0","0","0","0","0","3","29","0","14","17","0","0","0","0","0","0"
"PF4V1","GeneBody","cg00508604","0.5093","0.6649","0.397092012154287","12","14","0","9","23","0","0","0","0","0","0","10","24","1","16","19","1","0","1","1","0","0"
"SLC27A6","GeneBody","cg14441976","0.0415","0.0292","0.312160101837493","8","19","1","6","43","24","11","2","4","44","1","7","30","1","8","39","0","3","0","2","1","2"
"CERS3-AS1","GeneBody","cg19350360","0.4667","0.2089","0.540558908564957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CHRNB2","GeneBody","cg14926097","0.5857","0.8875","0.118640363460655","16","16","0","43","3","12","16","2","30","3","1","20","8","0","48","2","2","0","1","2","1","1"
"DGKD","GeneBody","cg09355175","0.6426","0.7161","0.356515147858133","18","22","2","5","26","16","12","2","3","57","2","3","49","1","5","37","0","4","2","2","0","1"
"SNRK,ANO10","NA","cg26401673","0.3745","0.5562","-0.244372371403426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MSL3","GeneBody","cg02195366","0.0138","0.0209","0.993941856469329","29","22","0","28","7","14","11","3","9","28","3","20","11","0","21","12","1","1","1","0","0","2"
"RAB31","Promoter","cg17982102","0.4398","0.1968","0.0883925798304523","10","16","0","37","6","28","12","0","22","21","0","32","14","0","16","24","1","0","0","3","0","1"
"RAB31","GeneBody","cg13485230","0.3038","0.2528","-0.0531871461621282","3","30","0","37","6","34","6","0","22","21","0","26","20","0","28","15","1","0","0","2","3","0"
"RAB31","Promoter","cg18456459","0.513","0.2432","-0.126668569207185","3","21","0","37","6","35","8","0","22","21","0","34","12","1","20","18","1","0","0","3","2","0"
"TPD52","AfterGene","cg07471507","0.7887","0.8164","0.19732341680237","13","18","0","67","0","15","10","0","29","13","0","40","6","0","49","3","2","0","1","2","2","0"
"CNR2,RP11-4M23.2","NA","cg26404511","0.2405","0.1507","0.475176039836738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CRLF1","GeneBody","cg13407975","0.1919","0.1463","0.0716526857908525","29","6","0","10","26","9","30","1","15","18","0","17","22","2","14","21","1","0","1","3","2","0"
"RNU6-1103P","Promoter","cg09754842","0.6277","0.8715","-0.14964270242906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CYGB,PRCD","NA","cg07781162","0.069","0.0572","0.102998873994883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LMX1B","GeneBody","cg13466694","0.4066","0.2874","0.529999334882616","39","3","0","18","20","0","0","0","0","0","0","14","28","2","9","40","0","0","1","1","0","0"
"LMX1B","GeneBody","cg14204784","0.098","0.0729","0.0913188581805331","43","7","0","18","20","0","0","0","0","0","0","20","26","2","11","22","0","0","1","0","0","0"
"LMX1B","GeneBody","cg18055467","0.3484","0.4","0.51771485409248","50","1","0","18","20","0","0","0","0","0","0","17","25","0","5","46","0","0","2","0","0","0"
"SNORD113-1,MEG8","NA","cg19766363","0.661","0.8875","0.20206341421368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-60A14.1","GeneBody","cg16998564","0.3809","0.5821","0.638726657812207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC22A20","NA","cg19323951","0.0349","0.0237","0.53736461451344","23","10","0","23","16","8","18","0","12","15","0","22","18","0","22","13","0","0","1","0","0","0"
"SLC22A20","NA","cg23930334","0.0562","0.0344","0.378390189873335","22","16","0","23","16","8","18","0","12","15","0","21","20","0","23","17","0","0","2","1","0","1"
"AP1S3","AfterGene","cg07813214","0.5141","0.7252","0.493536878442225","5","26","0","8","22","33","7","0","1","53","0","2","37","0","4","30","0","0","0","2","4","0"
"SLC26A5","GeneBody","cg14508633","0.5346","0.8498","-0.205766749613906","30","8","0","33","6","0","0","0","0","0","0","21","11","1","36","2","0","0","2","0","0","0"
"RNF145","GeneBody","cg16608498","0.4982","0.2709","-0.113261706903827","10","29","1","9","12","21","7","0","4","56","1","5","33","0","7","32","1","1","2","1","1","0"
"RNF145","GeneBody","cg26403843","0.5737","0.2365","-0.109772271856298","2","40","1","9","12","29","0","0","4","56","1","3","30","2","5","25","1","1","1","0","2","0"
"EHD4-AS1,EHD4","NA","cg10437842","0.7783","0.8081","0.227642130194911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-20G13.1","GeneBody","cg13827582","0.4866","0.8525","-0.0188698633990213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CHN1","GeneBody","cg00235460","0.3703","0.7546","0.449228788639173","35","2","0","11","15","6","42","0","7","22","0","6","16","0","12","16","0","1","0","0","2","0"
"LINC00311","Promoter","cg00114159","0.6553","0.9167","0.00638387943233703","0","0","0","0","0","0","0","0","0","0","0","13","26","0","20","18","0","0","0","0","0","0"
"RP11-82L7.4","AfterGene","cg09553651","0.7206","0.479","-0.367584273745799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NEDD4L","GeneBody","cg02937491","0.5383","0.8565","-0.0275945334707325","2","24","1","20","27","29","5","0","6","51","0","4","44","1","14","23","0","0","0","3","3","0"
"MIR4456","AfterGene","cg03677126","0.9183","0.9577","-0.152538762165829","0","0","0","0","0","0","0","0","0","0","0","43","2","0","44","15","0","0","0","0","0","0"
"RP11-40E6.1,IRS2","NA","cg05404236","0.5842","0.3215","-0.032847143831215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CTD-2281E23.2,CTD-2281E23.3","NA","cg03218029","0.7964","0.9585","-0.0525329617016865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CTD-2281E23.2,CTD-2281E23.3","NA","cg10699986","0.7739","0.9758","-0.0232549536182532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GIMAP4","GeneBody","cg00832923","0.56","0.9029","-0.0500451365915504","25","1","1","22","8","11","28","0","29","17","0","13","14","0","46","5","0","0","0","2","0","0"
"GIMAP4","GeneBody","cg00323915","0.3869","0.52","-0.0717091819069555","7","10","1","22","8","22","24","0","29","17","0","19","17","0","38","6","0","0","0","2","3","0"
"PDE6B,RP11-1191J2.5","NA","cg23980776","0.4","0.4902","0.128495014166639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SEL1L","GeneBody","cg10042132","0.7861","0.8054","-0.0287868496015156","15","13","1","29","10","19","19","1","3","41","0","9","31","1","13","11","2","1","3","0","1","1"
"BAI3","NA","cg24119500","0.4733","0.8592","-0.166462659571248","41","3","4","8","25","7","30","4","9","37","2","6","29","2","12","27","2","6","2","0","0","2"
"BAI3","NA","cg15327380","0.6567","0.885","0.695374395001378","24","18","4","8","25","21","22","4","9","37","6","5","34","1","11","21","2","6","1","0","2","1"
"NBPF13P","NA","cg21908235","0.4583","0.1101","0.255396416361479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"NBPF13P","NA","cg00044796","0.4375","0.0648","0.128114621900328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AC091878.1,BASP1","NA","cg25503410","0.652","0.9296","-0.0548831901128579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PTPRN2,AC006003.3","NA","cg14584961","0.6352","0.7638","-0.0876943289613791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PTPRN2,AC006003.3","NA","cg20809036","0.5013","0.7331","0.00446942434586558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FOXR2","GeneBody","cg19286473","0.6089","0.812","0.309418168771602","1","3","0","4","1","0","0","0","0","0","3","7","17","0","20","17","0","1","0","0","0","0"
"HOXD12","BeforeGene","cg17512364","0.0926","0.0674","0.22342300107382","20","22","1","15","20","0","0","0","0","0","0","10","27","0","16","24","0","1","2","0","0","0"
"RP11-64B16.2,HSPB8","NA","cg16425829","0.6719","0.798","0.111598965029404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CTD-2313P7.1,CTC-340A15.2","NA","cg24006005","0.5562","0.9212","0.0153530200061039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GPSM1","GeneBody","cg13799504","0.472","0.7047","0.404591691020907","36","6","1","19","22","2","32","0","8","47","1","13","23","3","11","42","0","2","1","1","0","2"
"GPSM1","GeneBody","cg13705014","0.5533","0.9182","0.227816301622771","36","4","1","19","22","1","40","0","8","47","0","9","27","0","12","40","0","2","1","1","0","2"
"MAP1LC3BP1","NA","cg13597766","0.7432","0.9162","0.502262318777005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OR14I1","GeneBody","cg17908657","0.64","0.9143","0.141774249776173","7","7","0","9","4","0","0","0","0","0","2","18","7","0","36","8","3","0","0","0","0","0"
"RP6-91H8.3","GeneBody","cg23052776","0.5464","0.6647","-0.0154132616423955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AC010731.4","Promoter","cg21541833","0.1076","0.0382","-0.237323804905866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PRIM2","GeneBody","cg08108224","0.2743","0.5028","0.440365820765387","28","11","1","53","3","5","29","1","2","30","0","27","9","2","19","16","1","0","2","1","0","0"
"TNFRSF10A,RP11-1149O23.3,RP11-1149O23.4","NA","cg24278165","0.5308","0.9498","0.102811063553452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IL1RN","GeneBody","cg10938446","0.7761","0.9047","-0.0308955022019392","6","28","0","15","8","42","1","1","21","12","1","14","8","0","11","25","0","1","0","3","2","0"
"TNFSF10","GeneBody","cg03055671","0.4501","0.2377","0.403847355583146","4","40","0","49","1","31","7","1","38","5","2","46","5","0","45","1","4","0","0","2","3","0"
"HS6ST3","GeneBody","cg08626060","0.7153","0.8834","-0.157128283270247","43","1","1","29","12","0","28","0","22","22","2","28","12","0","45","7","2","0","0","1","0","2"
"HS6ST3","GeneBody","cg11119340","0.3554","0.7261","0.347025303929739","8","29","1","29","12","22","4","0","22","22","0","13","21","2","32","14","2","0","0","1","2","0"
"RP4-684O24.5,PDYN","NA","cg24377694","0.3368","0.9288","-0.139592255362424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GDF3","GeneBody","cg15992730","0.5695","0.3917","-0.00776535326767972","14","15","2","26","15","0","0","0","0","0","0","26","5","1","24","13","2","3","1","2","0","0"
"AC096553.5","NA","cg16465407","0.404","0.909","-0.0494619846406017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"HMGCL","AfterGene","cg25037394","0.4836","0.8272","-0.0586388807917549","7","24","0","24","8","23","6","0","6","29","0","10","11","0","28","13","0","0","0","3","2","0"
"RBM20","GeneBody","cg26070333","0.4596","0.8397","0.0140135107168039","26","11","0","8","27","10","19","0","3","39","0","2","37","0","10","26","0","0","2","1","1","1"
"ADCK3","GeneBody","cg03612357","0.6398","0.4009","0.333517565035224","0","0","0","0","0","0","0","0","0","0","2","32","11","0","35","9","1","1","0","0","0","0"
"RP11-1430O6.1","Promoter","cg10703619","0.7331","0.8854","0.186910756220984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
